"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","12/1610","59/18860",0.203389830508475,2.38256658595642,3.24937104571217,0.00368591843521022,0.0281815073943412,0.021676686097303,"TNFRSF12A/PTPRC/TGFB2/PYCARD/TNFSF11/TNFSF10/TNFSF14/ATF3/TLR6/LTA/LTB/TNF",12
"GO:0071692","GO:0071692","protein localization to extracellular region","50/1610","398/18860",0.125628140703518,1.47164393395549,2.90532107480897,0.00371673222937454,0.0283791610411122,0.0218287175694698,"CYP51A1/CD38/TMEM132A/MLXIPL/ALOX5/SLC4A8/AFM/TGFB2/TREM2/RHBDD3/GZMB/CHGA/CDK16/GSDMD/KCNN4/OLFM2/TGFB1/CD33/COMP/STX1A/NMU/IFNG/PLEK/PFKFB2/SOX4/IL1B/FFAR2/NR1D1/RHBDF2/IL1RN/CLSTN3/RCN3/CLTRN/ADAM8/NBL1/MICOS10-NBL1/OR51E2/CPLX1/SAA1/UCP2/CAVIN1/SLC25A22/PRF1/PLA2G6/BLOC1S3/TNF/GJA5/CCL5/DOC2B/ORAI1",50
"GO:0030195","GO:0030195","negative regulation of blood coagulation","11/1610","52/18860",0.211538461538462,2.47802197802198,3.26053580984548,0.00388408906893363,0.0295780364650218,0.0227508700246319,"APOH/SH2B3/HRG/PLG/PLAU/F12/PDGFRA/UBASH3B/NOS3/THBD/GP1BA",11
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","11/1610","52/18860",0.211538461538462,2.47802197802198,3.26053580984548,0.00388408906893363,0.0295780364650218,0.0227508700246319,"SPI1/GATA1/NCKAP1L/ZFP36/GLUL/TAL1/YPEL4/INPP5D/GATA2/HSPA1B/LYN",11
"GO:0003158","GO:0003158","endothelium development","23/1610","149/18860",0.154362416107383,1.80824544582934,3.02597697835891,0.00390231108622286,0.0296772833804635,0.0228272088876335,"TIE1/ICAM1/PRKD2/PDE4D/HOXB5/IL1B/DLL4/STARD13/HEY2/ITGAX/LCN2/NOTCH1/SOX17/CLDN3/ATOH8/FASN/APOLD1/CDH5/DLL1/SOX18/TNF/GJA5/S1PR2",23
"GO:0003215","GO:0003215","cardiac right ventricle morphogenesis","6/1610","19/18860",0.315789473684211,3.69924812030075,3.59621254648411,0.00393079644201722,0.0297751322541675,0.0229024724031927,"TGFB2/GATA3/SOX4/HEY2/NOTCH1/ZFPM2",6
"GO:0036035","GO:0036035","osteoclast development","6/1610","19/18860",0.315789473684211,3.69924812030075,3.59621254648411,0.00393079644201722,0.0297751322541675,0.0229024724031927,"TYROBP/LTF/P2RX5/LILRB1/TNFSF11/SIGLEC15",6
"GO:0098751","GO:0098751","bone cell development","6/1610","19/18860",0.315789473684211,3.69924812030075,3.59621254648411,0.00393079644201722,0.0297751322541675,0.0229024724031927,"TYROBP/LTF/P2RX5/LILRB1/TNFSF11/SIGLEC15",6
"GO:0006023","GO:0006023","aminoglycan biosynthetic process","9/1610","38/18860",0.236842105263158,2.77443609022556,3.34500671808192,0.00394822766159427,0.02986761110669,0.0229736053993351,"HS3ST1/TGFB1/UGDH/IL1B/EGF/B3GAT3/B3GNT7/B3GNT8/B3GNT3",9
"GO:0032693","GO:0032693","negative regulation of interleukin-10 production","7/1610","25/18860",0.28,3.28,3.48497572754943,0.00396645753741321,0.0298869178609567,0.0229884557920391,"BTK/TYROBP/LILRB1/JAK3/TNFRSF21/LILRB4/DLL1",7
"GO:0038095","GO:0038095","Fc-epsilon receptor signaling pathway","7/1610","25/18860",0.28,3.28,3.48497572754943,0.00396645753741321,0.0298869178609567,0.0229884557920391,"BTK/FCER2/NR4A3/VAV1/FCER1G/LILRA4/LYN",7
"GO:1901623","GO:1901623","regulation of lymphocyte chemotaxis","7/1610","25/18860",0.28,3.28,3.48497572754943,0.00396645753741321,0.0298869178609567,0.0229884557920391,"NEDD9/CCR2/TNFSF14/XCL1/CCL5/CCL4/CCL3",7
"GO:0045165","GO:0045165","cell fate commitment","40/1610","304/18860",0.131578947368421,1.54135338345865,2.90705456781071,0.0040293310809716,0.0303207163843113,0.0233221254672857,"CYP26B1/CDON/WNT11/TGFB2/IL12RB1/GATA1/JAK3/GATA3/DKK1/CD69/PRRX1/LY9/BMP2/SIX1/DLL4/GATA5/SOX5/TBX3/HEY2/SPRY2/IRF4/DHH/GATA6/TP53/SFRP2/NOTCH1/MTA2/WNT7A/TAL1/FEV/EOMES/SOX17/TNXB/ERBB4/GATA2/JAG2/SPN/TEAD4/DLL1/SOX18",40
"GO:0010594","GO:0010594","regulation of endothelial cell migration","33/1610","239/18860",0.138075313807531,1.61745367603108,2.93480702215035,0.0040747487529861,0.0306221920083147,0.023554014854041,"TBXA2R/BCAR1/HDAC7/SCARB1/APOH/SH3BP1/PRKD2/TGFB1/PIK3CG/GATA3/HDAC5/HRG/GADD45A/PLG/DLL4/SERPINF1/STARD13/GLUL/EGF/EPHA2/LCN2/NOTCH1/WNT7A/NOS3/JCAD/ATOH8/PIK3CD/FUT1/GATA2/MIR26A1/MIR101-1/TNF/ITGB3",33
"GO:0007584","GO:0007584","response to nutrient","25/1610","167/18860",0.149700598802395,1.75363558597092,2.98853157307109,0.00408353791191603,0.030647970233921,0.0235738429809326,"CYP26B1/TBXA2R/MLXIPL/CDON/TGFB1/COL1A1/CCND1/CYP27B1/DNMT3A/CDKN2D/KL/SFRP2/OGT/CDKN2B/SST/CYBB/FOLR2/C2/NOD2/MN1/FASN/LPL/FES/MT-CYB/LTA",25
"GO:0044409","GO:0044409","symbiont entry into host","22/1610","141/18860",0.156028368794326,1.82776089159068,3.01405280431488,0.00411808014582361,0.0308667108177788,0.0237420941289879,"SCARB1/SIGLEC1/ICAM1/CD209/VPS18/NECTIN1/SELPLG/HAVCR1/CD86/CR2/LDLR/EPHA2/NCAM1/GBP5/CCR5/ITGA5/AXL/LGALS9/SLC52A2/TNFRSF4/HSPA1B/ITGB3",22
"GO:0002260","GO:0002260","lymphocyte homeostasis","15/1610","83/18860",0.180722891566265,2.1170395869191,3.11581903408639,0.00415520505746472,0.0310229996392177,0.0238623085545487,"BAK1/BAX/TGFB2/TNFSF13B/CORO1A/TGFB1/JAK3/SASH3/NCKAP1L/TNFSF14/SIT1/TSC22D3/LGALS9/ADA/LYN",15
"GO:0030166","GO:0030166","proteoglycan biosynthetic process","15/1610","83/18860",0.180722891566265,2.1170395869191,3.11581903408639,0.00415520505746472,0.0310229996392177,0.0238623085545487,"HS3ST1/CHPF2/NDST1/UGDH/CHST7/B3GAT3/CHST9/B3GNT7/ST3GAL2/SLC35B2/EXTL1/CYTL1/B3GNT3/CHST15/GAL3ST4",15
"GO:0048844","GO:0048844","artery morphogenesis","15/1610","83/18860",0.180722891566265,2.1170395869191,3.11581903408639,0.00415520505746472,0.0310229996392177,0.0238623085545487,"WNT11/TGFB2/COMP/ENG/MDK/PRRX1/SOX4/SIX1/DLL4/LDLR/HEY2/STRA6/FKBP10/NOTCH1/GJA5",15
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","49/1610","391/18860",0.125319693094629,1.46803069053708,2.85705590825959,0.00424665330764113,0.0316644201647974,0.0243556771737216,"CYP51A1/CD38/TMEM132A/MLXIPL/ALOX5/SLC4A8/AFM/TGFB2/TREM2/RHBDD3/GZMB/CHGA/CDK16/GSDMD/KCNN4/OLFM2/TGFB1/CD33/COMP/STX1A/NMU/IFNG/PLEK/PFKFB2/SOX4/IL1B/FFAR2/NR1D1/RHBDF2/IL1RN/LRRC32/CLSTN3/RCN3/CLTRN/ADAM8/OR51E2/CPLX1/SAA1/UCP2/CAVIN1/SLC25A22/PRF1/PLA2G6/BLOC1S3/TNF/GJA5/CCL5/DOC2B/ORAI1",49
"GO:0061351","GO:0061351","neural precursor cell proliferation","25/1610","168/18860",0.148809523809524,1.74319727891156,2.95602827698934,0.00441872543153436,0.0329045452382096,0.0253095580844053,"CX3CL1/CDON/NDE1/WDR62/RARB/TGFB1/PTPRZ1/MDK/KIF14/DLL4/SOX5/DAGLA/EGF/TP53/NOTCH1/WNT7A/RYK/ILK/CX3CR1/ID4/GATA2/NF2/FLNA/ADGRG1/LYN",25
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","18/1610","108/18860",0.166666666666667,1.95238095238095,3.03233026172731,0.00444749459342866,0.0330757107669941,0.0254412153937969,"PTPRC/OAS1/TREM2/SAMHD1/SH2B3/CISH/IL1R2/H2BC11/PXDN/GPS2/IL1RN/NLRC5/ECM1/USP25/DCST1/MIR26A1/MIR101-1/CCL5",18
"GO:0045444","GO:0045444","fat cell differentiation","35/1610","259/18860",0.135135135135135,1.58301158301158,2.88626788743336,0.00448676604908493,0.033279643690345,0.0255980767675526,"ALOX5/IL11/MMP11/TRIB3/RETN/TGFB1/PPARGC1A/CCND1/RGS2/NR4A3/NR4A1/BMP2/FFAR2/NR1D1/SIX1/STEAP4/ZFP36/GPS2/PDGFRA/PTPRQ/PLAC8/SFRP2/NR4A2/NAPEPLD/ADRB2/ZFPM2/LRG1/ID4/CMKLR1/LPL/CCDC85B/GATA2/ADRB3/CEBPD/TNF",35
"GO:0038066","GO:0038066","p38MAPK cascade","13/1610","68/18860",0.191176470588235,2.23949579831933,3.12817277490808,0.0044966067215444,0.033279643690345,0.0255980767675526,"SPI1/TREM2/GADD45A/DUSP1/IL1B/BMP2/ZFP36/GADD45G/NOD2/LGALS9/SPHK1/PER1/MAP3K5",13
"GO:0042698","GO:0042698","ovulation cycle","13/1610","68/18860",0.191176470588235,2.23949579831933,3.12817277490808,0.0044966067215444,0.033279643690345,0.0255980767675526,"AFP/MMP2/TGFB2/RETN/MDK/EGR1/SERPINF1/PDGFRA/GNRH1/NOTCH1/ADAMTS1/NOS3/AXL",13
"GO:0060562","GO:0060562","epithelial tube morphogenesis","44/1610","344/18860",0.127906976744186,1.49833887043189,2.84975889077629,0.00449819279115871,0.033279643690345,0.0255980767675526,"TIE1/WNT11/TGFB2/SIX4/ASB2/PRKD2/TGFB1/TMEM59L/ENG/GATA3/MDK/NPHP3/BMP2/SIX1/DLL4/STARD13/APLNR/TBX3/SPRY2/EGF/ITGAX/EPHA2/SFRP2/LCN2/NOTCH1/ADM/DLG5/MMP14/GRHL3/SOX17/CTHRC1/ILK/DCHS1/SEMA4C/PKHD1/PIK3CD/RARG/CSF1R/CSF1/COL4A1/DLL1/SOX18/LGR4/TNF",44
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","28/1610","195/18860",0.143589743589744,1.68205128205128,2.9248126790458,0.00450693519234397,0.0333012433656526,0.0256146908320487,"WNT11/TGFB2/DDX17/TGFB1/ENG/GATA3/DDX5/COL1A1/MDK/GLIPR2/IL1B/BMP2/LOXL2/TBX3/HEY2/SPRY2/ADAM15/SFRP2/NOTCH1/NCAM1/DLG5/ADAM8/MSX1/EOMES/TNXB/LRG1/RFLNB/BCL9L",28
"GO:0006007","GO:0006007","glucose catabolic process","8/1610","32/18860",0.25,2.92857142857143,3.33569505699303,0.00454182583337687,0.0334725540477865,0.02574645979067,"ENO3/ENO2/PFKFB2/TP53/HK1/HK2/HK3/FOXK1",8
"GO:0050901","GO:0050901","leukocyte tethering or rolling","8/1610","32/18860",0.25,2.92857142857143,3.33569505699303,0.00454182583337687,0.0334725540477865,0.02574645979067,"SELPLG/ITGA4/CCR2/CX3CR1/FUT7/SPN/ELANE/TNF",8
"GO:0050818","GO:0050818","regulation of coagulation","14/1610","76/18860",0.184210526315789,2.1578947368421,3.0900076512424,0.0046264253527621,0.0339518192899109,0.0261151016119008,"TBXA2R/APOH/SH2B3/HRG/PLG/PLAU/F12/EPHB2/PDGFRA/EMILIN1/UBASH3B/NOS3/THBD/GP1BA",14
"GO:0061614","GO:0061614","miRNA transcription","14/1610","76/18860",0.184210526315789,2.1578947368421,3.0900076512424,0.0046264253527621,0.0339518192899109,0.0261151016119008,"SPI1/TGFB2/TGFB1/GATA3/DDX5/EGR1/BMP2/TP53/ATOH8/FOS/FOSL1/GATA2/LILRB4/TNF",14
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","14/1610","76/18860",0.184210526315789,2.1578947368421,3.0900076512424,0.0046264253527621,0.0339518192899109,0.0261151016119008,"BAK1/CNN2/WNT11/TGFB1/COL1A1/GADD45A/TNFRSF10B/IRF1/IL1B/TNFSF14/SLC38A2/CASP5/TLR7/ITGB3",14
"GO:0007548","GO:0007548","sex differentiation","39/1610","297/18860",0.131313131313131,1.53823953823954,2.85632392814999,0.00463060308552727,0.0339518192899109,0.0261151016119008,"BAK1/AFP/BAX/MMP2/TESC/TGFB2/SIX4/GATA1/CENPI/RETN/GATA3/CCND1/DHCR24/TBC1D20/PDGFRA/TBX3/STRA6/DHH/GATA6/ADAM15/SFRP2/GNRH1/NOTCH1/ADAMTS1/WNT7A/MMP14/KIT/TIPARP/NOS3/AXL/ZFPM2/CBX2/HYAL3/FANCA/SYCP2/FLNA/LGR4/ADGRG1/TIFAB",39
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","15/1610","84/18860",0.178571428571429,2.09183673469388,3.06389251242955,0.00466873288480621,0.0341129559924817,0.0262390449365607,"SIX4/TGFB1/GATA3/DKK1/HOXC11/BMP2/SIX1/GATA5/SFRP2/MSX1/PKHD1/CSF1/PAX9/LGR4/TNF",15
"GO:0001696","GO:0001696","gastric acid secretion","5/1610","14/18860",0.357142857142857,4.18367346938776,3.64049686453424,0.00468240434588183,0.0341129559924817,0.0262390449365607,"PTGER3/NMU/HRH2/SLC26A7/CHRM5",5
"GO:0035589","GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway","5/1610","14/18860",0.357142857142857,4.18367346938776,3.64049686453424,0.00468240434588183,0.0341129559924817,0.0262390449365607,"ADORA1/PTAFR/P2RY2/P2RY13/P2RY8",5
"GO:0051231","GO:0051231","spindle elongation","5/1610","14/18860",0.357142857142857,4.18367346938776,3.64049686453424,0.00468240434588183,0.0341129559924817,0.0262390449365607,"BIRC5/KIF4A/CDCA8/KIF23/AURKB",5
"GO:1900449","GO:1900449","regulation of glutamate receptor signaling pathway","5/1610","14/18860",0.357142857142857,4.18367346938776,3.64049686453424,0.00468240434588183,0.0341129559924817,0.0262390449365607,"CX3CL1/NECAB2/IFNG/CCR2/EPHB2",5
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response","10/1610","46/18860",0.217391304347826,2.54658385093168,3.20840759417595,0.00471707060059053,0.0342346786355041,0.0263326717070102,"TGFB2/LILRB1/TGFB1/JAK3/BST2/XCL1/CD96/AXL/LILRB4/TNF",10
"GO:0050919","GO:0050919","negative chemotaxis","10/1610","46/18860",0.217391304347826,2.54658385093168,3.20840759417595,0.00471707060059053,0.0342346786355041,0.0263326717070102,"SEMA3F/SEMA4G/FLRT3/SEMA4F/SEMA6D/SEMA7A/RYK/SEMA6B/SEMA4C/ITGB3",10
"GO:0060412","GO:0060412","ventricular septum morphogenesis","10/1610","46/18860",0.217391304347826,2.54658385093168,3.20840759417595,0.00471707060059053,0.0342346786355041,0.0263326717070102,"WNT11/TGFB2/SOX4/APLNR/TBX3/HEY2/NOTCH1/NOS3/ZFPM2/GJA5",10
"GO:0070670","GO:0070670","response to interleukin-4","9/1610","39/18860",0.230769230769231,2.7032967032967,3.25296192921354,0.00475121488871328,0.0344387806699002,0.0264896631578051,"PTPRC/CORO1A/JAK3/GATA3/XCL1/IL2RG/NFIL3/FASN/CD300LF",9
"GO:0002715","GO:0002715","regulation of natural killer cell mediated immunity","12/1610","61/18860",0.19672131147541,2.30444964871194,3.11747214922725,0.00489705928176606,0.0354509899144559,0.0272682354943376,"LILRB1/TGFB1/HAVCR2/VAV1/CD96/INPP5D/LGALS9/RASGRP4/TIGIT/SH2D1A/SH2D1B/NCR3",12
"GO:0018193","GO:0018193","peptidyl-amino acid modification","50/1610","404/18860",0.123762376237624,1.44978783592645,2.79194794379311,0.00498831087524373,0.0360659290714525,0.0277412351422497,"FGR/TENM1/BTK/MVP/HDAC7/LTK/CAMK2A/CLSPN/IL11/PTK6/RASSF2/HCK/MAP4K1/JAK3/STX1A/IFNG/NEDD9/HRG/ZAP70/ERRFI1/GADD45A/TNNI3K/BCL11A/EGR1/PCK1/LIF/DOHH/GNL3L/EPHB2/SLF1/LOXL2/PDGFRA/SPRY2/SENP7/EGF/SFRP2/KIT/ITGB2/KLF15/AGBL2/PLK1/GPRC5B/SPHK1/ERBB4/FES/CSF1R/LCK/TNFRSF18/LILRA5/LYN",50
"GO:0002716","GO:0002716","negative regulation of natural killer cell mediated immunity","7/1610","26/18860",0.269230769230769,3.15384615384615,3.35743635344888,0.00503407791703683,0.0361682055371026,0.0278199042783614,"LILRB1/TGFB1/HAVCR2/CD96/INPP5D/LGALS9/TIGIT",7
"GO:0048143","GO:0048143","astrocyte activation","7/1610","26/18860",0.269230769230769,3.15384615384615,3.35743635344888,0.00503407791703683,0.0361682055371026,0.0278199042783614,"TREM2/IFNG/IL1B/NR1D1/LDLR/C1QA/TNF",7
"GO:0071280","GO:0071280","cellular response to copper ion","7/1610","26/18860",0.269230769230769,3.15384615384615,3.35743635344888,0.00503407791703683,0.0361682055371026,0.0278199042783614,"MT1G/MT1E/MT1X/MT1H/MT1A/MT1M/MT1HL1",7
"GO:0098581","GO:0098581","detection of external biotic stimulus","7/1610","26/18860",0.269230769230769,3.15384615384615,3.35743635344888,0.00503407791703683,0.0361682055371026,0.0278199042783614,"SCARB1/TREM2/NR4A1/CD1D/NOD2/TLR1/TLR6",7
"GO:1903306","GO:1903306","negative regulation of regulated secretory pathway","7/1610","26/18860",0.269230769230769,3.15384615384615,3.35743635344888,0.00503407791703683,0.0361682055371026,0.0278199042783614,"CD84/SPI1/CCR2/NCKAP1L/NOTCH1/CD300A/LGALS9",7
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","17/1610","101/18860",0.168316831683168,1.97171145685997,2.99137518764035,0.00506281682749576,0.0363290457169991,0.0279436195233504,"IL12RB1/RELB/JAK3/GATA3/CD69/IFNG/CD86/LY9/PCK1/HLX/IRF4/GPR65/FCER1G/EOMES/ICOS/LGALS9/SPN",17
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","13/1610","69/18860",0.188405797101449,2.20703933747412,3.0686597833197,0.00511744818410853,0.0366750453194445,0.028209755917939,"SIX4/TGFB1/GATA3/MDK/SIX1/LIF/EGF/ITGAX/LCN2/PIK3CD/LBX2/LGR4/TNF",13
"GO:0007259","GO:0007259","cell surface receptor signaling pathway via JAK-STAT","21/1610","135/18860",0.155555555555556,1.82222222222222,2.92902379549914,0.00516735336367094,0.0369863502964131,0.0284492058583504,"CAMK2A/PTPRC/CSF2RB/PTK6/JAK3/IL10RA/SH2B3/IFNG/CISH/GADD45A/CCR2/EPHB2/EGF/NOTCH1/KIT/CRLF3/ERBB4/CSF1R/NF2/TNFRSF18/TNF",21
"GO:0002643","GO:0002643","regulation of tolerance induction","6/1610","20/18860",0.3,3.51428571428571,3.43689999110868,0.00521521951594957,0.0371368742422995,0.0285649860499295,"CBLB/LILRB2/HAVCR2/LILRB4/PDCD1/CD3E",6
"GO:0042053","GO:0042053","regulation of dopamine metabolic process","6/1610","20/18860",0.3,3.51428571428571,3.43689999110868,0.00521521951594957,0.0371368742422995,0.0285649860499295,"NR4A2/ITGB2/CHRNB2/TACR3/ITGAM/GPR37",6
"GO:0042402","GO:0042402","biogenic amine catabolic process","6/1610","20/18860",0.3,3.51428571428571,3.43689999110868,0.00521521951594957,0.0371368742422995,0.0285649860499295,"MOXD1/SMOX/PDE1B/DBH/DMGDH/MAOA",6
"GO:0045685","GO:0045685","regulation of glial cell differentiation","14/1610","77/18860",0.181818181818182,2.12987012987013,3.03507291682756,0.00522085100381339,0.0371368742422995,0.0285649860499295,"TNFRSF1B/TREM2/TGFB1/PTPRZ1/MDK/MYRF/BMP2/NR1D1/LIF/RNF112/LDLR/TNFRSF21/NOTCH1/ID4",14
"GO:0060411","GO:0060411","cardiac septum morphogenesis","14/1610","77/18860",0.181818181818182,2.12987012987013,3.03507291682756,0.00522085100381339,0.0371368742422995,0.0285649860499295,"RARB/WNT11/TGFB2/ENG/SOX4/APLNR/TBX3/HEY2/GATA6/TP53/NOTCH1/NOS3/ZFPM2/GJA5",14
"GO:0051279","GO:0051279","regulation of release of sequestered calcium ion into cytosol","15/1610","85/18860",0.176470588235294,2.0672268907563,3.01268668581508,0.00523261794668656,0.0371743379342862,0.0285938024180492,"CX3CL1/BAX/CORO1A/TGFB1/PDE4D/APLNR/XCL1/TRPC1/UBASH3B/CD19/CXCR3/DMD/LIME1/LYN/ITGB3",15
"GO:0032692","GO:0032692","negative regulation of interleukin-1 production","11/1610","54/18860",0.203703703703704,2.38624338624339,3.11649094755922,0.00526081079201578,0.0373282592053825,0.0287121957683609,"CX3CL1/TREM2/ELF4/MEFV/CD33/IL1R2/ERRFI1/NLRP12/CX3CR1/LILRB4/MIR101-1",11
"GO:0050768","GO:0050768","negative regulation of neurogenesis","22/1610","144/18860",0.152777777777778,1.78968253968254,2.90606271179517,0.00531907277654388,0.0376948912132026,0.0289942022215834,"SEMA3F/CDKL3/ARHGAP4/DLL3/TREM2/IGDCC4/TGFB1/BCL11A/IL1B/NR1D1/LDLR/EPHB2/SEMA4F/SEMA6D/TP53/NOTCH1/WNT7A/RYK/ID4/GATA2/NF2/TNF",22
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","18/1610","110/18860",0.163636363636364,1.91688311688312,2.94637079457175,0.0054173772281432,0.0383440351086026,0.0294935115117384,"CCL26/MYDGF/PRKD2/CCL24/MDK/ITGA4/NR4A1/APLNR/HTR2B/EGF/ECM1/JCAD/LRG1/PIK3CD/EGFL7/GATA2/MIR101-1/ITGB3",18
"GO:0001503","GO:0001503","ossification","55/1610","455/18860",0.120879120879121,1.4160125588697,2.74423909825079,0.00546821463205483,0.0386560191356261,0.029733483764696,"FGR/MRC2/LTF/ALOX5/RUNX3/HDAC7/WNT11/MMP2/RASSF2/GATA1/TGFB1/COMP/DKK1/DDX5/COL1A1/MDK/CYP27B1/IGFBP5/TNFSF11/RRBP1/BMP2/GDPD2/KL/ADAMTS7/HEMGN/SEMA7A/DHH/EPHA2/ECM1/SFRP2/NOTCH1/MMP14/CREB3L1/CCR1/RANBP3L/COL1A2/OSR2/CTHRC1/ILK/DCHS1/MN1/ADRB2/FASN/ID4/PHOSPHO1/RFLNA/ZNF664-RFLNA/RFLNB/CSF1/PDLIM7/LGR4/CEBPD/TNF/TWIST2/CCL3",55
"GO:0035296","GO:0035296","regulation of tube diameter","24/1610","162/18860",0.148148148148148,1.73544973544974,2.87204105809334,0.00551415427890556,0.0388836016743351,0.0299085359783264,"CD38/TBXA2R/SCARB1/MMP2/COMP/ACTA2/P2RX1/HRH2/ITGA4/RGS2/ECE1/DBH/AVPR2/HTR2B/DOCK5/ADM/ADORA1/NOS3/ADRB2/P2RY2/ADRB3/TNF/HBB/GJA5",24
"GO:0097746","GO:0097746","blood vessel diameter maintenance","24/1610","162/18860",0.148148148148148,1.73544973544974,2.87204105809334,0.00551415427890556,0.0388836016743351,0.0299085359783264,"CD38/TBXA2R/SCARB1/MMP2/COMP/ACTA2/P2RX1/HRH2/ITGA4/RGS2/ECE1/DBH/AVPR2/HTR2B/DOCK5/ADM/ADORA1/NOS3/ADRB2/P2RY2/ADRB3/TNF/HBB/GJA5",24
"GO:0006953","GO:0006953","acute-phase response","10/1610","47/18860",0.212765957446809,2.49240121580547,3.12955950773186,0.00554317863928266,0.0388836016743351,0.0299085359783264,"PTGER3/FN1/TNFSF11/IL1B/APOL2/IL1RN/REG3G/LCN2/SAA1/TNF",10
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","10/1610","47/18860",0.212765957446809,2.49240121580547,3.12955950773186,0.00554317863928266,0.0388836016743351,0.0299085359783264,"MDK/IGFBP5/NR4A3/SEMA6D/DOCK5/ADAMTS1/S100A11/MIR26A1/ITGB3/CCL5",10
"GO:0048806","GO:0048806","genitalia development","10/1610","47/18860",0.212765957446809,2.49240121580547,3.12955950773186,0.00554317863928266,0.0388836016743351,0.0299085359783264,"BAK1/BAX/DHCR24/PDGFRA/TBX3/STRA6/AXL/SYCP2/LGR4/TIFAB",10
"GO:0060563","GO:0060563","neuroepithelial cell differentiation","10/1610","47/18860",0.212765957446809,2.49240121580547,3.12955950773186,0.00554317863928266,0.0388836016743351,0.0299085359783264,"DLX3/WNT11/TGFB1/SOX4/BMP2/NOTCH1/DLG5/MSX1/GATA2/DLL1",10
"GO:0001562","GO:0001562","response to protozoan","8/1610","33/18860",0.242424242424242,2.83982683982684,3.23162587929214,0.00555480023919072,0.0388836016743351,0.0299085359783264,"SLC11A1/CD37/NKG7/IRF4/IRF8/BATF2/CCDC88B/SPN",8
"GO:0086019","GO:0086019","cell-cell signaling involved in cardiac conduction","8/1610","33/18860",0.242424242424242,2.83982683982684,3.23162587929214,0.00555480023919072,0.0388836016743351,0.0299085359783264,"CACNA1G/KCNJ5/CACNA1D/KCNE5/SCN4B/GJC1/FLNA/GJA5",8
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion","9/1610","40/18860",0.225,2.63571428571429,3.16377326178109,0.0056754915837375,0.0395830931309692,0.0304465716668023,"CTSG/SH2B3/TNFSF11/EMILIN1/UBASH3B/ADGRG1/MFSD2B/LYN/CCL5",9
"GO:0046688","GO:0046688","response to copper ion","9/1610","40/18860",0.225,2.63571428571429,3.16377326178109,0.0056754915837375,0.0395830931309692,0.0304465716668023,"MT1G/LOXL2/MT1E/MT1X/MT-CYB/MT1H/MT1A/MT1M/MT1HL1",9
"GO:0050858","GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","9/1610","40/18860",0.225,2.63571428571429,3.16377326178109,0.0056754915837375,0.0395830931309692,0.0304465716668023,"CSK/CBLB/GPS2/DGKZ/LAPTM5/CD300A/SH2D1A/LILRB4/LYN",9
"GO:0060840","GO:0060840","artery development","19/1610","119/18860",0.159663865546218,1.8703481392557,2.90969738736109,0.00571037407619098,0.039777867651323,0.0305963885690135,"NDST1/WNT11/TGFB2/COMP/ENG/MDK/PRRX1/SOX4/SIX1/DLL4/LDLR/APLNR/HEY2/STRA6/FKBP10/NOTCH1/GAA/HHIPL1/GJA5",19
"GO:0070588","GO:0070588","calcium ion transmembrane transport","43/1610","339/18860",0.126843657817109,1.48588284871471,2.75788987789711,0.00572155898680833,0.0398072942160059,0.0306190229297887,"CX3CL1/CACNA1G/BAK1/MCOLN3/ATP2A3/PTPRC/P2RX5/BAX/CORO1A/KCNN4/TGFB1/PIK3CG/P2RX1/PDE4D/APLNR/HTR2B/TRPM2/XCL1/TRPC1/UBASH3B/MS4A1/CACNA1D/CACHD1/CCR5/ORAI2/GP9/CATSPER1/UCP2/CD19/GPR35/GP5/LCK/GP1BA/CXCR3/TRPV2/FLNA/RYR3/DMD/LIME1/LYN/ITGB3/ORAI1/CCL3",43
"GO:0014015","GO:0014015","positive regulation of gliogenesis","13/1610","70/18860",0.185714285714286,2.17551020408163,3.01016118881356,0.00580512119237544,0.0403395967183416,0.0310284600152676,"TNFRSF1B/TGFB1/PTPRZ1/MDK/MYRF/IL1B/BMP2/LIF/RNF112/NOTCH1/LTA/TNF/LYN",13
"GO:0071496","GO:0071496","cellular response to external stimulus","14/1610","78/18860",0.179487179487179,2.1025641025641,2.98097236788624,0.00587525118630522,0.0407773805030092,0.031365195078653,"BAK1/CNN2/WNT11/TGFB1/COL1A1/GADD45A/TNFRSF10B/IRF1/IL1B/TNFSF14/SLC38A2/CASP5/TLR7/ITGB3",14
